Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Serdar,77,Hertha BSC,Hertha BSC,"LW, LCMF, AMF",25,8000000,2026-06-30,30,2348,3,3.38,0,1.5,24.91,46.46,Germany,"Germany, Turkey",right,184,75,no,8.09,6.52,62.94,1.76,39.13,0.5,0.59,0.11,3.49,4.1,1.34,6,0.23,0,0.0,3.56,0.11,3,0.11,0.13,0,0.0,34,1.3,32.35,8.824,0.0,0.31,25.0,0.23,33.33,0.08,0.0,0.0,5.25,52.55,12.15,44.48,1.72,1.72,1.11,12.92,0.27,1.69,21.24,73.83,7.28,61.05,3.3,91.86,6.82,82.58,19.13,75.35,1.8,65.96,18.82,24.94,0.06,0.69,0.08,0.0,1.0,30.77,0.31,3.18,59.04,1.07,64.29,0.61,31.25,0.69,0.08,3.45,58.89,0,,0,,0,0.0,0.0,0.0,,,0.08,,,0.0,0.0,0.0,0.04,0,0.0
B. Henrichs,77,RB Leipzig,RB Leipzig,"RWB, LWB",25,14000000,2025-06-30,22,1219,3,1.44,3,1.91,14.54,56.85,Germany,"Germany, Ghana",right,183,79,no,8.2,6.35,61.63,1.33,44.44,0.44,0.65,0.0,3.84,5.65,0.96,3,0.22,0,0.0,2.73,0.22,3,0.22,0.11,0,0.0,11,0.81,54.55,27.273,0.22,2.58,28.57,0.52,0.0,2.07,35.71,0.15,2.14,68.97,4.8,56.92,2.58,1.03,0.89,35.59,0.89,0.96,45.92,80.39,13.66,71.35,8.86,97.5,13.29,78.33,39.65,86.41,3.84,50.0,17.62,30.01,0.14,0.74,0.0,0.0,0.3,25.0,0.52,4.58,77.42,2.95,52.5,0.66,44.44,1.18,0.66,9.45,77.34,0,,0,,0,0.0,0.0,0.0,,,0.22,,,0.0,0.0,0.0,0.0,0,0.0
M. Wolf,77,Borussia Dortmund,Borussia Dortmund,"RB, RWB, RAMF",27,6500000,2024-06-30,27,1417,3,2.61,0,0.98,19.82,49.68,Germany,Germany,right,188,81,no,8.57,6.67,63.81,1.65,30.77,0.64,0.97,0.06,3.68,5.65,1.08,4,0.25,0,0.0,3.75,0.19,3,0.19,0.17,0,0.0,21,1.33,47.62,14.286,0.0,2.1,33.33,0.13,50.0,1.97,32.26,0.13,3.3,63.46,7.62,47.5,3.37,1.65,0.76,32.01,2.1,1.08,40.65,78.44,11.88,71.66,9.59,95.36,11.37,78.21,36.33,82.52,2.41,52.63,17.34,19.86,0.06,0.44,0.13,0.0,0.57,55.56,0.38,4.64,67.12,2.41,50.0,0.76,58.33,1.14,0.64,7.49,75.42,0,,0,,0,0.0,0.0,0.0,,,0.38,,,0.0,0.0,0.0,0.06,0,0.0
M. Schwäbe,77,Köln,Köln,GK,27,4000000,2024-06-30,20,1924,0,0.0,0,0.0,0.65,78.57,Germany,Germany,right,190,86,no,1.31,0.09,50.0,0.42,77.78,0.0,0.0,0.0,1.26,1.91,0.0,1,0.05,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,100.0,0.0,0.0,0.0,26.29,0.19,0.09,34.19,92.61,15.44,86.67,0.0,0.0,17.49,97.86,25.45,98.9,8.65,75.14,27.83,44.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,75.0,0.05,100.0,0.14,33.33,0.05,0.0,7.02,78.0,26,1.22,93,4.35,3,72.04,28.72,1.34,2.72,0.127,0.0,1.08,0.42,,,,0.0,0,0.0
S. Lainer,77,Borussia M'gladbach,Borussia M'gladbach,"RWB, RB",29,6000000,2024-06-30,20,1454,1,1.03,1,1.18,14.61,43.22,Austria,Austria,right,175,73,no,8.23,5.63,50.55,2.1,32.35,0.62,0.76,0.31,4.77,5.86,0.5,2,0.12,0,0.0,2.1,0.06,1,0.06,0.06,1,0.06,11,0.68,18.18,9.091,0.06,2.35,42.11,0.0,0.0,2.35,42.11,0.25,1.92,45.16,4.09,40.91,2.54,1.11,0.43,27.36,1.86,0.8,36.58,77.33,12.32,68.84,5.94,89.58,10.46,81.66,30.08,82.72,4.15,58.21,16.13,29.08,0.07,0.56,0.12,0.06,0.43,28.57,0.37,4.52,69.86,2.48,50.0,0.74,41.67,0.99,1.05,8.67,71.43,0,,0,,0,0.0,0.0,0.0,,,0.5,,,0.06,0.0,0.0,0.0,0,0.0
M. Friedrich,77,Borussia M'gladbach,Borussia M'gladbach,"RCB, CB, LCB",26,8000000,2026-06-30,21,1890,0,1.57,0,0.75,16.95,59.83,Germany,Germany,right,192,81,no,11.0,6.52,74.45,5.38,56.64,0.52,0.61,0.33,5.62,6.57,0.76,4,0.19,1,0.05,0.62,0.0,0,0.0,0.07,0,0.0,14,0.67,35.71,0.0,0.0,0.29,50.0,0.0,0.0,0.29,50.0,0.05,0.38,50.0,1.76,35.14,0.9,0.33,0.05,34.29,0.38,0.24,49.81,87.57,21.33,77.46,3.81,97.5,19.52,97.56,41.76,92.93,7.76,60.12,21.0,36.82,0.04,0.1,0.0,0.0,0.1,50.0,0.1,5.62,63.56,0.57,50.0,0.52,9.09,0.24,0.14,9.9,75.0,0,,0,,0,0.0,0.0,0.0,,,2.19,,,0.0,0.0,0.0,0.0,0,0.0
N. Elvedi,77,Borussia M'gladbach,Borussia M'gladbach,"CB, LCB",25,18000000,2024-06-30,28,2598,1,1.72,0,0.16,14.76,64.32,Switzerland,Switzerland,right,189,81,no,10.12,5.37,71.61,3.91,58.41,0.55,0.78,0.66,5.72,8.01,0.69,3,0.1,1,0.03,0.21,0.03,1,0.03,0.06,0,0.0,10,0.35,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,55.56,1.56,55.56,0.69,0.52,0.45,39.39,0.03,0.76,56.05,94.13,17.77,87.13,3.15,95.6,29.83,98.72,54.15,95.2,1.91,63.64,19.03,24.71,0.01,0.07,0.0,0.0,0.03,0.0,0.07,2.39,75.36,0.14,0.0,0.14,0.0,0.14,0.0,4.4,64.57,0,,0,,0,0.0,0.0,0.0,,,2.32,,,0.0,0.0,0.0,0.0,0,0.0
I. Bebou,77,Hoffenheim,Hoffenheim,"CF, RWB, RWF",28,16000000,2026-06-30,28,2203,7,8.13,2,1.34,22.27,36.7,Togo,"Togo, Germany",right,185,80,no,4.49,3.47,60.0,4.9,36.67,0.12,0.16,0.08,2.29,3.01,0.98,0,0.0,0,0.0,3.19,0.29,7,0.29,0.33,0,0.0,43,1.76,32.56,16.279,0.08,2.37,41.38,0.2,20.0,2.12,44.23,0.16,3.02,50.0,9.11,31.84,3.6,1.43,0.61,15.24,2.33,0.86,21.73,75.38,4.98,70.49,5.31,89.23,5.92,69.66,18.51,80.79,0.98,54.17,15.69,22.78,0.05,0.74,0.04,0.0,0.25,50.0,0.12,1.47,66.67,2.49,65.57,0.33,25.0,1.14,0.9,3.68,74.44,0,,0,,0,0.0,0.0,0.0,,,0.33,,,0.0,0.0,0.0,0.0,0,0.0
S. Widmer,77,Mainz 05,Mainz 05,"RWB, RB, RCB",29,5000000,2024-06-30,33,3134,4,2.86,5,2.96,15.48,54.17,Switzerland,Switzerland,right,183,79,no,9.13,6.95,64.05,2.5,49.43,0.17,0.22,0.4,4.51,5.63,1.03,1,0.03,0,0.0,1.9,0.11,4,0.11,0.08,1,0.03,21,0.6,33.33,19.048,0.14,2.13,28.38,0.0,0.0,2.13,28.38,0.32,1.58,56.36,3.07,44.86,1.29,1.12,0.6,23.61,1.72,0.55,33.02,77.91,13.15,68.78,5.54,94.82,8.33,77.93,27.05,85.35,3.91,52.21,18.23,31.32,0.09,0.66,0.09,0.0,0.29,70.0,0.43,4.37,63.16,2.3,45.0,0.52,33.33,0.6,0.63,7.21,76.1,0,,0,,0,0.0,0.0,0.0,,,0.89,,,0.0,0.0,0.0,0.0,0,0.0
Y. Poulsen,77,RB Leipzig,RB Leipzig,CF,28,14000000,2024-06-30,25,1145,6,4.83,0,0.49,34.11,36.87,Denmark,"Denmark, Tanzania",right,192,84,no,5.42,5.19,53.03,5.58,45.07,0.47,0.68,0.0,2.2,3.17,1.73,2,0.16,0,0.0,3.07,0.47,6,0.47,0.38,0,0.0,24,1.89,54.17,25.0,0.0,1.26,12.5,0.24,0.0,0.94,16.67,0.0,3.14,45.0,16.35,30.77,4.4,0.71,0.31,15.96,2.59,2.44,23.27,72.97,5.5,67.14,6.21,87.34,5.03,64.06,21.46,76.56,0.79,60.0,14.82,14.87,0.04,0.24,0.16,0.08,1.26,37.5,0.31,2.75,57.14,1.65,42.86,1.18,40.0,1.34,0.24,2.52,90.63,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
C. Kramer,77,Borussia M'gladbach,Borussia M'gladbach,"RDMF, RCMF, DMF",31,2500000,2023-06-30,18,819,0,0.26,0,0.37,22.09,50.25,Germany,Germany,right,191,76,no,14.07,10.88,58.59,2.42,50.0,1.32,1.6,0.33,6.37,7.73,1.21,1,0.11,0,0.0,1.65,0.0,0,0.0,0.03,0,0.0,4,0.44,25.0,0.0,0.0,0.55,60.0,0.11,100.0,0.44,50.0,0.0,1.54,57.14,5.6,41.18,0.77,0.55,0.22,31.65,0.11,0.66,48.46,82.09,16.48,72.67,7.25,87.88,14.07,88.28,43.96,85.25,3.96,50.0,14.91,19.41,0.04,0.44,0.0,0.0,0.44,75.0,0.22,5.16,63.83,1.87,47.06,0.99,33.33,0.77,0.22,6.04,61.82,0,,0,,0,0.0,0.0,0.0,,,0.44,,,0.0,0.0,0.0,0.0,0,0.0
P. Kadeřábek,77,Hoffenheim,Hoffenheim,"RWB, RB",30,5000000,2025-06-30,19,1257,1,3.29,3,3.69,16.4,54.59,Czech Republic,Czech Republic,right,182,81,no,8.16,5.37,58.67,5.37,58.67,0.43,0.56,0.21,4.58,6.0,1.15,5,0.36,0,0.0,2.0,0.07,1,0.07,0.24,0,0.0,11,0.79,18.18,9.091,0.21,3.65,43.14,0.14,0.0,3.51,44.9,0.5,0.43,66.67,1.72,66.67,2.72,1.58,0.86,28.64,5.16,0.5,37.52,75.57,12.24,63.16,8.16,97.37,10.6,79.73,30.29,81.32,3.65,60.78,18.61,28.62,0.26,1.43,0.07,0.07,0.0,0.0,1.15,3.94,60.0,3.01,54.76,0.14,50.0,0.93,1.43,9.02,76.19,0,,0,,0,0.0,0.0,0.0,,,1.07,,,0.0,0.0,0.0,0.0,0,0.0
R. Gikiewicz,77,Augsburg,Augsburg,GK,34,1200000,2023-06-30,34,3252,0,0.0,0,0.0,0.94,85.29,Poland,Poland,right,190,81,no,1.66,0.25,55.56,0.5,100.0,0.0,0.0,0.03,1.52,1.78,0.0,0,0.0,0,0.0,0.03,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.08,100.0,0.0,0.0,0.0,14.89,0.22,0.17,21.81,85.15,12.59,77.14,0.0,0.0,8.69,96.82,12.01,97.0,9.74,71.02,33.44,46.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,59.15,0.14,20.0,0.14,20.0,0.06,0.0,7.72,77.42,56,1.55,162,4.48,9,65.43,49.9,1.38,-6.1,-0.169,0.0,1.55,0.5,,,,0.0,0,0.0
C. Trimmel,77,Union Berlin,Union Berlin,"RB, RWB",35,900000,2023-06-30,25,2094,2,2.01,0,3.54,15.52,52.08,Austria,Austria,right,189,82,no,9.54,6.58,58.82,2.02,68.09,0.47,0.52,0.09,5.2,5.69,1.2,5,0.21,0,0.0,2.49,0.09,2,0.09,0.09,1,0.04,19,0.82,26.32,10.526,0.0,3.22,38.67,0.13,100.0,3.05,36.62,0.17,1.72,52.5,3.7,37.21,1.16,1.63,1.12,22.87,1.33,0.26,35.63,72.26,14.74,64.14,5.97,93.53,9.8,72.37,26.22,80.0,6.19,56.94,20.48,31.41,0.15,1.38,0.04,0.0,0.3,42.86,0.64,5.85,61.76,3.14,46.58,0.64,46.67,0.69,1.5,10.79,69.32,0,,0,,0,0.0,0.0,0.0,,,0.77,,,1.29,0.04,0.0,2.62,0,0.0
S. Jovetić,77,Hertha BSC,Hertha BSC,"CF, AMF",32,2500000,2023-06-30,18,1070,6,4.72,1,1.62,21.28,37.94,Montenegro,"Montenegro, Serbia",right,183,79,no,2.86,2.36,57.14,3.45,36.59,0.17,0.2,0.08,1.35,1.59,0.67,4,0.34,0,0.0,4.29,0.5,6,0.5,0.4,0,0.0,41,3.45,39.02,14.634,0.08,0.42,60.0,0.34,50.0,0.08,100.0,0.0,4.46,52.83,11.02,32.06,3.53,1.77,0.93,20.1,1.77,1.43,29.36,70.77,9.76,57.76,5.89,81.43,7.4,77.27,26.58,73.1,2.36,46.43,16.35,26.11,0.14,1.18,0.0,0.08,1.35,25.0,0.59,3.79,53.33,2.69,59.38,2.1,28.0,1.26,0.25,4.63,67.27,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.84,0.42,60.0,0.08,0,0.0
K. Jakić,76,Eintracht Frankfurt,Eintracht Frankfurt,"RCMF, LCMF, DMF",25,9000000,2026-06-30,26,1994,1,2.64,0,0.39,21.26,46.92,Croatia,Croatia,right,181,76,no,9.48,7.85,56.9,3.75,42.17,0.36,0.45,0.18,4.65,5.76,1.35,6,0.27,0,0.0,1.49,0.05,1,0.05,0.12,0,0.0,29,1.31,20.69,3.448,0.0,0.59,30.77,0.32,28.57,0.23,40.0,0.05,1.72,55.26,5.37,39.5,1.22,0.86,0.5,22.25,0.45,0.86,35.97,79.3,13.27,72.11,4.92,91.74,11.37,84.52,32.5,82.64,2.89,51.56,18.41,34.78,0.02,0.23,0.0,0.0,0.45,20.0,0.14,5.69,62.7,1.44,34.38,1.04,34.78,0.45,0.23,5.69,70.63,0,,0,,0,0.0,0.0,0.0,,,0.41,,,0.0,0.0,0.0,0.0,0,0.0
A. Stach,76,Mainz 05,Mainz 05,"DMF, RCMF",23,13000000,2024-06-30,29,1987,1,1.78,6,3.22,22.24,56.82,Germany,Germany,right,194,86,no,10.42,6.52,56.94,4.26,72.34,0.77,0.97,0.23,5.93,7.49,1.59,6,0.27,0,0.0,3.08,0.05,1,0.05,0.08,0,0.0,49,2.22,24.49,2.041,0.27,1.04,43.48,0.23,60.0,0.77,35.29,0.09,2.94,60.0,6.61,56.85,0.91,1.77,1.18,22.87,0.59,1.95,39.09,79.03,14.45,64.58,5.34,97.46,12.77,85.46,34.7,82.64,3.4,52.0,17.04,28.7,0.15,1.18,0.18,0.0,0.63,50.0,0.59,6.52,68.06,2.13,61.7,0.95,57.14,0.77,0.41,5.48,72.73,0,,0,,0,0.0,0.0,0.0,,,0.32,,,0.91,0.45,30.0,1.18,0,0.0
P. Wimmer,76,Wolfsburg,Arminia Bielefeld,"RAMF, RW, CF",21,8000000,2027-06-30,31,2158,3,4.8,5,3.96,33.95,42.26,Austria,Austria,right,182,77,no,7.8,7.72,55.14,4.17,39.0,0.33,0.36,0.13,3.21,3.44,1.96,6,0.25,0,0.0,4.92,0.13,3,0.13,0.2,0,0.0,56,2.34,25.0,5.357,0.21,1.25,30.0,0.29,28.57,0.92,31.82,0.08,8.17,42.35,15.6,38.77,2.04,2.79,1.88,13.93,1.29,1.58,25.73,62.07,10.3,52.63,4.13,77.78,6.09,67.81,22.94,66.0,1.58,31.58,16.57,24.47,0.17,1.5,0.0,0.04,1.21,41.38,0.58,4.75,56.14,2.46,54.24,1.17,28.57,1.21,0.33,4.92,71.19,0,,0,,0,0.0,0.0,0.0,,,0.25,,,1.13,0.13,0.0,2.67,0,0.0
J. Burkardt,76,Mainz 05,Mainz 05,CF,21,17000000,2024-06-30,34,2751,11,12.93,2,1.9,25.26,32.9,Germany,Germany,right,181,76,no,4.32,3.27,51.0,4.42,27.41,0.36,0.46,0.33,2.29,2.94,0.79,0,0.0,0,0.0,3.21,0.36,10,0.33,0.42,1,0.03,80,2.62,43.75,13.75,0.07,1.18,19.44,0.52,12.5,0.65,25.0,0.07,3.37,44.66,11.19,31.58,4.65,1.86,1.44,13.12,1.15,1.37,18.52,72.08,4.48,61.31,4.84,87.84,5.01,71.9,16.75,76.56,0.65,50.0,15.71,11.27,0.06,0.72,0.1,0.03,0.52,62.5,0.49,1.93,71.19,1.5,50.0,0.56,64.71,1.05,0.2,1.73,69.81,0,,0,,0,0.0,0.0,0.0,,,0.07,,,0.0,0.0,0.0,0.0,1,100.0
J. Wind,76,Wolfsburg,Wolfsburg,"CF, RWF, AMF",23,10000000,2026-06-30,14,1241,5,4.21,1,1.84,28.07,42.12,Denmark,Denmark,right,190,82,no,3.41,3.05,47.62,9.14,53.97,0.22,0.27,0.29,1.74,2.14,1.09,0,0.0,0,0.0,2.18,0.36,5,0.36,0.31,0,0.0,32,2.32,50.0,15.625,0.07,0.51,0.0,0.15,0.0,0.36,0.0,0.0,1.6,27.27,9.14,32.54,3.05,0.87,0.36,14.43,1.31,2.25,23.71,71.56,8.56,61.02,4.06,85.71,6.31,80.46,21.97,73.93,1.23,58.82,16.06,26.25,0.13,0.73,0.07,0.0,1.16,50.0,0.36,3.48,58.33,1.74,62.5,1.31,55.56,1.38,0.0,4.21,68.97,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
D. Ljubičić,76,Köln,Köln,"RAMF, AMF, RDMF",24,7500000,2025-06-30,30,2088,3,1.89,1,2.9,19.44,44.35,Austria,Austria,right,187,74,no,6.68,6.25,58.62,2.2,27.45,0.6,0.98,0.09,2.41,3.93,1.29,4,0.17,0,0.0,3.06,0.13,3,0.13,0.08,0,0.0,29,1.25,20.69,10.345,0.04,2.97,28.99,0.52,33.33,2.41,26.79,0.26,3.41,53.16,7.54,40.0,2.54,1.29,0.99,19.96,0.86,0.82,30.56,73.34,9.57,66.22,5.65,90.08,9.14,73.58,25.47,79.36,2.11,63.27,18.44,28.23,0.12,1.12,0.13,0.04,0.43,30.0,0.69,3.36,61.54,3.1,51.39,0.43,40.0,1.03,0.86,4.7,67.89,0,,0,,0,0.0,0.0,0.0,,,0.3,,,0.0,0.0,0.0,0.0,0,0.0
A. Maier,76,Augsburg,Augsburg,RCMF,23,5500000,2025-06-30,29,1968,1,1.32,6,5.13,14.5,44.79,Germany,Germany,right,186,79,no,6.08,5.35,58.97,2.2,39.58,0.0,0.0,0.05,2.93,3.43,0.5,0,0.0,0,0.0,2.38,0.05,1,0.05,0.06,0,0.0,16,0.73,50.0,6.25,0.27,0.96,61.9,0.18,75.0,0.78,58.82,0.18,2.29,54.0,4.8,37.14,0.91,0.87,0.46,19.98,0.37,0.64,33.61,80.54,9.65,66.35,6.17,89.63,11.57,86.96,29.31,83.15,3.34,63.01,18.85,26.24,0.23,1.42,0.14,0.05,0.55,33.33,0.64,4.21,71.74,1.97,58.14,0.91,25.0,1.01,0.59,5.17,63.72,0,,0,,0,0.0,0.0,0.0,,,0.59,,,1.19,0.05,0.0,2.88,0,0.0
D. Samassékou,76,Hoffenheim,Hoffenheim,"RCMF, DMF",26,16000000,2023-06-30,24,1732,2,1.01,1,0.89,18.03,51.87,Mali,Mali,right,175,70,no,10.24,6.7,61.24,3.48,47.76,0.68,0.85,0.57,5.46,6.88,1.71,7,0.36,0,0.0,0.88,0.1,2,0.1,0.05,1,0.05,12,0.62,33.33,16.667,0.05,0.52,40.0,0.05,0.0,0.47,44.44,0.1,1.04,40.0,4.0,51.95,1.09,0.1,0.05,22.6,0.36,1.3,36.27,82.95,11.33,69.72,6.7,96.12,12.16,89.32,33.0,85.98,2.75,54.72,17.3,27.34,0.05,0.36,0.1,0.0,0.1,50.0,0.26,4.52,66.67,0.68,69.23,0.21,50.0,0.36,0.21,5.3,56.86,0,,0,,0,0.0,0.0,0.0,,,1.04,,,0.0,0.0,0.0,0.0,0,0.0
F. Müller,76,Stuttgart,Stuttgart,GK,24,5500000,2025-06-30,30,2894,0,0.0,0,0.0,0.59,84.21,Germany,Germany,left,190,88,no,1.31,0.06,50.0,0.37,91.67,0.0,0.0,0.0,1.28,1.59,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.0,0.0,0.0,15.15,0.28,0.12,21.12,91.75,9.64,83.23,0.0,0.0,10.26,99.39,15.89,98.63,5.19,71.26,27.24,44.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,38.1,0.09,33.33,0.0,0.0,0.0,0.0,4.2,74.81,52,1.62,143,4.45,4,63.64,45.96,1.43,-6.04,-0.188,0.0,1.4,0.37,,,,0.0,0,0.0
T. Hübers,76,Köln,Köln,"LCB, RCB",25,7500000,2023-06-30,20,1853,1,1.67,0,0.0,20.4,61.19,Germany,Germany,right,190,82,no,12.19,7.67,67.09,6.02,54.03,0.19,0.3,0.87,6.85,10.52,1.26,7,0.34,0,0.0,0.44,0.05,1,0.05,0.08,0,0.0,9,0.44,33.33,11.111,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.05,0.53,54.55,1.99,56.1,0.83,0.44,0.05,35.6,0.15,1.12,54.88,86.19,21.23,70.94,4.23,98.85,25.94,96.82,48.47,90.98,6.27,51.16,22.17,36.84,0.0,0.0,0.0,0.05,0.0,0.0,0.0,5.2,59.81,0.63,30.77,0.49,30.0,0.15,0.0,8.5,59.43,0,,0,,0,0.0,0.0,0.0,,,3.69,,,0.0,0.0,0.0,0.0,0,0.0
R. Sallai,76,Freiburg,Freiburg,"RW, RAMF",25,12000000,2025-06-30,31,1633,4,5.07,3,2.55,25.35,43.26,Hungary,Hungary,right,183,75,no,6.34,6.61,55.0,3.53,42.19,0.44,0.56,0.06,2.26,2.89,1.6,1,0.06,0,0.0,4.3,0.22,4,0.22,0.28,1,0.06,42,2.31,26.19,9.524,0.17,3.47,23.81,0.28,20.0,3.2,24.14,0.55,4.52,59.76,10.14,46.2,3.47,1.54,0.88,18.9,2.87,2.2,25.52,67.82,6.72,54.92,6.34,93.91,6.5,65.25,20.67,75.2,1.49,66.67,17.33,19.23,0.14,0.94,0.0,0.06,0.66,25.0,0.88,2.54,65.22,3.47,39.68,0.88,50.0,0.94,0.72,4.3,73.08,0,,0,,0,0.0,0.0,0.0,,,0.17,,,0.0,0.0,0.0,0.06,0,0.0
G. Prömel,76,Union Berlin,Union Berlin,"LCMF, RCMF",27,7500000,2026-06-30,29,2568,8,7.51,1,0.43,19.17,48.81,Germany,Germany,right,184,81,no,7.78,6.13,60.57,3.05,40.23,0.14,0.16,0.14,3.93,4.48,1.26,5,0.18,0,0.0,1.72,0.28,8,0.28,0.26,3,0.11,34,1.19,32.35,23.529,0.04,0.35,40.0,0.21,50.0,0.14,25.0,0.04,1.89,53.7,6.06,45.66,1.89,0.53,0.28,19.52,0.46,2.03,31.47,79.51,10.41,61.28,7.99,93.86,8.38,88.7,28.42,83.11,2.73,46.15,17.54,26.79,0.02,0.25,0.07,0.0,0.42,41.67,0.21,4.38,64.0,0.91,42.31,0.67,36.84,0.6,0.14,4.21,63.33,0,,0,,0,0.0,0.0,0.0,,,0.84,,,0.0,0.0,0.0,0.0,0,0.0
R. Oxford,76,Augsburg,Augsburg,"LCB, CB",23,12000000,2025-06-30,30,2849,2,2.79,1,0.0,16.71,62.57,England,"England, Jamaica",right,193,86,no,11.75,5.97,71.96,5.56,61.36,0.47,0.54,0.98,6.98,8.01,0.85,9,0.28,0,0.0,0.41,0.06,2,0.06,0.09,2,0.06,13,0.41,38.46,15.385,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,88.89,1.26,45.0,0.88,0.16,0.03,20.6,0.38,0.66,34.94,85.44,13.84,73.52,2.72,93.02,15.32,94.43,30.48,90.16,4.45,53.19,21.57,39.53,0.0,0.0,0.03,0.0,0.06,0.0,0.03,3.13,57.58,0.25,12.5,0.41,30.77,0.06,0.0,5.75,64.29,0,,0,,0,0.0,0.0,0.0,,,2.02,,,0.0,0.0,0.0,0.0,0,0.0
N. Amiri,76,Bayer Leverkusen,Bayer Leverkusen,"LAMF, LW, CF",25,8000000,2024-06-30,13,405,1,0.56,0,0.16,20.22,51.65,Germany,"Germany, Afghanistan",right,180,77,no,6.67,6.22,67.86,0.89,50.0,0.67,0.9,0.22,1.78,2.4,0.44,0,0.0,0,0.0,2.44,0.22,1,0.22,0.13,0,0.0,8,1.78,25.0,12.5,0.0,0.67,0.0,0.44,0.0,0.22,0.0,0.0,4.0,27.78,9.56,41.86,1.78,3.56,3.33,34.0,0.44,2.0,47.78,86.05,9.56,74.42,12.22,94.55,16.0,88.89,44.67,89.55,2.44,45.45,15.96,15.14,0.03,0.22,0.0,0.0,0.89,100.0,0.22,3.78,64.71,2.44,72.73,1.11,80.0,1.56,0.0,4.89,86.36,0,,0,,0,0.0,0.0,0.0,,,0.44,,,0.44,0.22,0.0,1.33,0,0.0
R. Zentner,76,Mainz 05,Mainz 05,GK,27,5000000,2025-06-30,32,3095,0,0.0,0,0.0,0.81,82.14,Germany,Germany,right,194,96,no,1.92,0.09,66.67,0.47,81.25,0.0,0.0,0.0,1.86,2.31,0.03,1,0.03,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,75.0,0.0,0.0,0.0,11.84,0.26,0.09,19.48,84.93,11.2,75.58,0.06,100.0,7.53,98.07,12.01,97.34,7.44,65.23,33.15,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,67.03,0.06,0.0,0.23,50.0,0.0,0.0,6.08,76.56,42,1.22,127,3.69,10,66.93,39.09,1.14,-2.91,-0.085,0.0,1.92,0.47,,,,0.0,0,0.0
