Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
G. Reyna,77,Borussia Dortmund,Borussia Dortmund,"RAMF, LAMF, AMF",19,35000000,2025-06-30,32,2083,4,3.95,5,4.3,24.41,44.07,United States,"United States, Portugal",right,185,79,no,5.23,5.31,54.47,2.64,29.51,0.09,0.13,0.09,2.25,3.3,1.17,1,0.04,0,0.0,4.62,0.17,4,0.17,0.17,0,0.0,37,1.6,37.84,10.811,0.22,1.99,32.61,0.86,35.0,1.12,30.77,0.3,5.27,59.02,12.88,43.96,3.98,2.77,1.51,29.9,1.6,2.03,37.81,83.31,6.83,67.09,11.28,95.4,11.1,85.6,35.21,86.5,0.73,64.71,16.01,13.99,0.19,1.21,0.13,0.09,0.78,33.33,0.78,2.55,79.66,2.38,60.0,0.65,26.67,1.38,0.56,3.67,74.12,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.09,0.0,0.0,1.34,0,0.0
M. Lacroix,77,Wolfsburg,Wolfsburg,RCB,22,20000000,2025-06-30,30,2760,1,1.19,1,0.15,17.71,61.88,France,"France, Guadeloupe",right,190,88,no,13.37,7.76,68.07,4.43,50.0,0.42,0.57,0.52,7.66,10.35,0.88,5,0.16,0,0.0,0.98,0.03,1,0.03,0.04,1,0.03,9,0.29,11.11,11.111,0.03,0.29,11.11,0.1,0.0,0.2,16.67,0.0,1.21,70.27,2.77,65.88,0.52,0.95,0.59,37.4,0.23,0.88,56.51,86.5,22.5,74.78,3.23,98.99,27.42,96.08,48.68,92.03,7.57,53.45,23.64,38.83,0.0,0.07,0.03,0.03,0.23,28.57,0.1,7.14,70.32,0.52,31.25,0.59,16.67,0.16,0.03,10.53,69.66,0,,0,,0,0.0,0.0,0.0,,,2.67,,,0.0,0.0,0.0,0.0,0,0.0
B. Sosa,77,Stuttgart,Stuttgart,"LWB, LB",24,23000000,2025-06-30,26,2149,0,0.85,9,6.26,13.78,51.67,Croatia,"Croatia, Germany",left,187,79,no,7.66,4.06,58.76,1.68,50.0,0.42,0.5,0.25,4.86,5.84,0.71,2,0.08,0,0.0,5.82,0.0,0,0.0,0.04,0,0.0,15,0.63,33.33,0.0,0.38,7.41,39.55,7.37,39.2,0.04,100.0,0.8,3.94,63.83,6.11,50.68,1.68,2.22,1.55,32.42,2.35,0.54,42.76,75.32,12.1,68.86,7.75,93.51,15.5,70.0,32.37,86.03,3.39,50.62,19.51,36.23,0.26,2.01,0.0,0.0,0.38,44.44,0.96,4.31,60.19,6.49,45.81,0.42,10.0,0.8,2.81,8.71,78.85,0,,0,,0,0.0,0.0,0.0,,,0.88,,,0.84,0.08,50.0,1.84,0,0.0
S. Kalajdžić,77,Wolverhampton Wanderers,Stuttgart,CF,25,25000000,2027-06-30,33,2265,16,10.82,5,3.21,26.9,37.81,Austria,"Austria, Serbia",right,200,90,no,3.7,3.34,51.19,6.68,48.81,0.2,0.25,0.16,1.79,2.27,1.23,1,0.04,0,0.0,2.3,0.64,16,0.64,0.43,8,0.32,55,2.19,50.91,29.091,0.2,0.24,16.67,0.12,33.33,0.12,0.0,0.04,2.03,41.18,9.62,27.69,4.25,0.32,0.2,15.14,1.67,1.35,22.29,74.15,4.73,55.46,6.32,89.94,6.0,72.85,21.42,75.14,0.64,62.5,13.11,12.43,0.13,0.83,0.08,0.04,0.68,47.06,0.56,2.54,54.69,0.87,50.0,0.56,35.71,1.27,0.04,1.91,62.5,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
P. Lienhart,77,Freiburg,Freiburg,RCB,25,18000000,2024-06-30,34,3159,4,2.07,0,0.02,11.4,61.5,Austria,Austria,right,189,83,no,8.15,4.27,64.67,3.05,56.07,0.28,0.33,0.48,5.1,5.86,0.46,4,0.11,0,0.0,0.66,0.11,4,0.11,0.06,3,0.09,8,0.23,50.0,50.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.71,72.0,1.28,75.56,0.57,0.6,0.8,36.32,0.94,1.0,51.25,88.49,17.18,72.64,4.7,96.36,26.67,97.12,44.9,93.53,6.32,53.15,23.96,44.9,0.0,0.03,0.03,0.06,0.06,50.0,0.0,5.36,61.17,0.51,11.11,0.34,25.0,0.14,0.0,7.81,69.34,0,,0,,0,0.0,0.0,0.0,,,3.42,,,0.03,0.0,0.0,0.0,0,0.0
S. Serdar,77,Hertha BSC,Schalke 04,"LCMF, LDMF, RCMF",25,8000000,2026-06-30,25,2062,1,2.6,2,0.77,24.31,48.29,Germany,"Germany, Turkey",right,184,75,no,8.07,6.72,60.39,1.7,43.59,0.87,1.03,0.17,3.14,3.7,1.13,3,0.13,0,0.0,3.75,0.04,1,0.04,0.11,0,0.0,33,1.44,30.3,3.03,0.09,0.26,16.67,0.04,0.0,0.22,20.0,0.0,4.58,65.71,11.57,44.53,1.44,1.57,1.44,15.19,0.39,2.01,25.8,78.51,8.07,68.65,3.58,91.46,9.38,87.44,23.74,80.15,1.79,65.85,17.82,26.34,0.03,0.31,0.0,0.0,0.96,27.27,0.09,3.93,72.22,1.05,45.83,0.87,20.0,0.44,0.0,3.75,73.26,0,,0,,0,0.0,0.0,0.0,,,0.48,,,0.0,0.0,0.0,0.04,0,0.0
B. Henrichs,77,RB Leipzig,RB Leipzig,"RB, RWB, LCMF",25,14000000,2025-06-30,13,574,0,0.16,1,0.34,18.34,52.14,Germany,"Germany, Ghana",right,183,79,no,10.19,8.31,62.26,1.25,62.5,0.47,0.73,0.16,4.55,7.02,1.41,3,0.47,0,0.0,3.14,0.0,0,0.0,0.02,0,0.0,5,0.78,40.0,0.0,0.16,2.67,35.29,0.78,60.0,1.88,25.0,0.16,2.2,64.29,6.27,40.0,2.04,1.57,0.47,35.59,1.88,1.57,47.82,79.34,17.25,72.73,8.0,96.08,14.27,81.32,42.18,84.39,3.14,50.0,17.73,22.76,0.05,0.16,0.0,0.0,0.63,75.0,0.31,6.43,68.29,2.35,40.0,0.47,66.67,0.94,0.78,8.78,69.64,0,,0,,0,0.0,0.0,0.0,,,1.41,,,0.0,0.0,0.0,0.0,0,0.0
M. Wolf,77,Borussia Dortmund,Köln,"RB, RAMF",27,6500000,2024-06-30,31,2667,2,4.55,2,3.29,23.08,45.03,Germany,Germany,right,188,81,no,8.47,5.7,55.03,2.67,39.24,0.4,0.45,0.1,4.93,5.49,0.91,3,0.1,0,0.0,4.29,0.07,2,0.07,0.15,0,0.0,41,1.38,26.83,4.878,0.07,2.5,31.08,0.1,66.67,2.4,29.58,0.37,4.49,63.16,10.36,44.63,2.33,2.43,1.18,24.8,1.96,1.86,35.4,69.11,14.34,60.47,5.84,87.28,9.92,72.45,28.75,75.82,4.25,46.03,19.56,36.63,0.11,0.81,0.13,0.0,0.67,45.0,0.51,6.65,62.94,2.77,37.8,1.08,40.63,0.91,0.67,9.25,68.61,0,,0,,0,0.0,0.0,0.0,,,0.57,,,0.0,0.0,0.0,0.0,0,0.0
B. Embolo,77,Monaco,Borussia M'gladbach,"CF, AMF",25,15000000,2026-06-30,31,1556,5,8.67,2,1.31,36.9,36.36,Cameroon,"Cameroon, Switzerland",right,187,88,no,4.34,4.05,55.71,5.49,35.79,0.35,0.42,0.06,1.74,2.11,2.08,4,0.23,0,0.0,4.97,0.29,5,0.29,0.5,0,0.0,40,2.31,55.0,12.5,0.12,0.81,21.43,0.29,20.0,0.4,14.29,0.29,5.67,56.12,19.84,33.53,4.22,2.37,1.27,15.39,1.97,2.95,23.95,77.54,4.57,55.7,6.07,86.67,5.78,83.0,22.67,80.36,0.46,37.5,12.97,4.73,0.08,0.81,0.17,0.06,0.93,37.5,0.52,1.39,66.67,1.74,56.67,0.81,28.57,1.39,0.23,1.85,68.75,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
N. Elvedi,77,Borussia M'gladbach,Borussia M'gladbach,"LCB, CB",25,18000000,2024-06-30,29,2691,3,2.09,0,0.06,16.19,65.29,Switzerland,Switzerland,right,189,81,no,12.71,6.29,73.94,4.75,54.23,0.8,1.0,0.77,7.26,9.0,0.4,1,0.03,0,0.0,0.5,0.1,3,0.1,0.07,2,0.07,10,0.33,60.0,30.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.4,58.33,1.64,48.98,0.57,0.47,0.17,42.81,0.23,0.47,61.2,93.39,19.83,85.83,2.98,92.13,32.68,98.57,59.06,95.41,2.11,38.1,19.15,30.65,0.0,0.07,0.03,0.0,0.07,100.0,0.03,2.24,80.6,0.1,66.67,0.3,44.44,0.07,0.0,5.69,60.59,0,,0,,0,0.0,0.0,0.0,,,2.17,,,0.0,0.0,0.0,0.0,0,0.0
L. Alario,77,Eintracht Frankfurt,Bayer Leverkusen,CF,29,8000000,2025-06-30,25,1334,11,7.53,0,0.36,22.47,27.93,Argentina,"Argentina, Italy",right,184,78,no,2.56,1.69,60.0,7.69,28.07,0.13,0.22,0.13,1.42,2.27,1.21,2,0.13,0,0.0,1.82,0.74,9,0.61,0.51,3,0.2,35,2.36,54.29,31.429,0.0,0.13,0.0,0.0,0.0,0.07,0.0,0.0,1.75,26.92,8.1,21.67,4.25,0.4,0.27,14.84,1.82,1.08,18.96,81.14,2.9,55.81,6.21,89.13,4.12,91.8,18.15,82.53,0.67,60.0,13.68,9.89,0.02,0.54,0.0,0.0,0.4,16.67,0.13,1.42,66.67,0.67,30.0,0.47,28.57,0.54,0.0,1.15,35.29,0,,0,,0,0.0,0.0,0.0,,,0.07,,,0.0,0.0,0.0,0.0,2,100.0
K. Mbabu,77,Fulham,Wolfsburg,RB,27,9000000,2025-06-30,22,1740,0,1.16,1,1.13,22.76,52.05,Switzerland,"Switzerland, Congo DR",right,184,83,no,12.16,7.76,60.67,3.16,52.46,0.62,0.82,0.36,6.83,9.02,2.17,7,0.36,0,0.0,3.93,0.0,0,0.0,0.06,0,0.0,12,0.62,41.67,0.0,0.05,3.88,30.67,0.0,0.0,3.88,30.67,0.47,4.09,50.63,8.17,46.2,1.24,2.48,1.34,29.79,2.64,0.98,43.4,70.44,19.81,63.97,5.02,88.66,12.93,76.8,34.76,78.72,5.12,42.42,20.13,35.29,0.06,0.78,0.0,0.05,0.93,44.44,0.41,7.03,61.76,3.83,44.59,0.83,25.0,0.72,1.14,11.9,73.91,0,,0,,0,0.0,0.0,0.0,,,0.88,,,0.0,0.0,0.0,0.0,0,0.0
S. Rode,77,Eintracht Frankfurt,Eintracht Frankfurt,"LCMF, RCMF",31,2500000,2024-06-30,27,1724,1,0.1,0,1.72,17.91,49.85,Germany,Germany,right,179,75,no,11.38,9.24,50.85,2.04,46.15,0.89,1.19,0.16,5.79,7.8,1.57,10,0.52,0,0.0,1.57,0.05,1,0.05,0.01,0,0.0,3,0.16,100.0,33.333,0.0,0.89,35.29,0.21,25.0,0.63,33.33,0.05,0.94,83.33,2.35,68.89,0.63,2.19,1.25,35.29,0.31,0.99,52.67,85.93,15.61,73.91,8.04,97.4,19.89,90.03,48.45,89.33,3.34,50.0,17.44,28.78,0.09,0.89,0.16,0.0,0.63,50.0,0.16,6.73,72.09,2.3,50.0,1.36,30.77,0.99,0.26,6.21,72.27,0,,0,,0,0.0,0.0,0.0,,,1.36,,,0.05,0.0,0.0,0.1,0,0.0
C. Trimmel,77,Union Berlin,Union Berlin,"RB, RWB",35,900000,2023-06-30,31,2720,1,0.23,9,7.69,13.86,50.84,Austria,Austria,right,189,82,no,9.4,6.42,58.76,1.65,52.0,0.46,0.51,0.17,5.16,5.65,0.99,9,0.3,0,0.0,2.08,0.03,1,0.03,0.01,0,0.0,9,0.3,33.33,11.111,0.3,3.01,42.86,0.23,71.43,2.78,40.48,0.4,1.26,47.37,2.71,39.02,0.43,1.36,1.36,25.21,1.52,0.4,37.29,77.64,12.97,69.9,6.98,94.31,11.81,76.75,29.32,84.2,5.19,58.6,20.32,35.59,0.25,1.95,0.03,0.0,0.26,37.5,0.69,4.33,72.52,3.01,48.35,0.56,35.29,0.4,1.26,9.3,76.16,0,,0,,0,0.0,0.0,0.0,,,1.16,,,1.65,0.0,0.0,3.28,0,0.0
J. Baumgartlinger,77,Augsburg,Bayer Leverkusen,DMF,34,800000,2023-06-30,17,1143,2,1.03,0,0.06,17.01,60.19,Austria,Austria,right,184,85,no,9.76,7.8,69.7,2.2,64.29,0.47,0.74,0.0,3.86,6.05,0.87,1,0.08,0,0.0,1.02,0.16,2,0.16,0.08,1,0.08,6,0.47,66.67,33.333,0.0,0.24,33.33,0.08,0.0,0.16,50.0,0.0,1.02,53.85,3.54,48.89,0.55,0.08,0.0,33.94,0.08,1.02,48.66,88.19,12.76,79.01,8.35,94.34,19.13,93.0,43.15,90.15,5.35,73.53,16.1,26.76,0.0,0.47,0.0,0.16,0.24,33.33,0.08,7.8,81.82,0.79,30.0,0.71,11.11,0.16,0.08,6.22,77.22,0,,0,,0,0.0,0.0,0.0,,,0.94,,,0.0,0.0,0.0,0.0,0,0.0
J. Burkardt,76,Mainz 05,Mainz 05,"CF, RW, RWF",21,17000000,2024-06-30,29,1467,2,4.28,0,0.49,29.2,42.02,Germany,Germany,right,181,76,no,7.24,6.2,60.4,3.87,26.98,0.37,0.41,0.25,3.13,3.48,1.53,0,0.0,0,0.0,3.13,0.12,2,0.12,0.26,0,0.0,30,1.84,36.67,6.667,0.0,0.92,20.0,0.31,20.0,0.55,11.11,0.06,4.05,50.0,12.94,38.39,3.93,1.96,1.29,12.64,1.41,2.7,21.72,73.16,4.97,58.02,5.09,80.72,6.99,76.32,19.82,77.09,1.04,41.18,15.66,12.85,0.03,0.49,0.06,0.06,0.55,44.44,0.12,2.7,72.73,1.47,29.17,0.8,38.46,0.67,0.18,3.13,70.59,0,,0,,0,0.0,0.0,0.0,,,0.31,,,0.0,0.0,0.0,0.0,0,0.0
K. Mavropanos,76,Stuttgart,Stuttgart,RCB,24,15000000,2025-06-30,21,1535,0,1.39,1,0.25,19.11,58.59,Greece,Greece,right,194,89,no,13.31,7.86,54.48,4.98,71.76,1.06,1.22,0.53,7.97,9.25,1.41,5,0.29,0,0.0,1.29,0.0,0,0.0,0.08,0,0.0,13,0.76,30.77,0.0,0.06,0.35,66.67,0.0,0.0,0.35,66.67,0.0,1.41,45.83,3.34,45.61,1.0,0.94,0.18,36.29,0.7,1.0,53.36,82.75,24.27,74.4,5.28,94.44,18.47,89.52,45.44,88.13,7.56,51.16,21.58,41.28,0.01,0.12,0.06,0.06,0.41,42.86,0.12,8.33,64.08,1.06,33.33,0.76,30.77,0.12,0.23,12.02,69.76,0,,0,,0,0.0,0.0,0.0,,,2.7,,,0.0,0.0,0.0,0.0,0,0.0
A. Maier,76,Augsburg,Arminia Bielefeld,LCMF,23,5500000,2025-06-30,18,1126,0,0.53,0,0.93,11.51,59.72,Germany,Germany,right,186,79,no,7.43,5.12,65.63,1.2,46.67,0.0,0.0,0.24,4.08,4.24,0.08,0,0.0,0,0.0,1.6,0.0,0,0.0,0.04,0,0.0,10,0.8,20.0,0.0,0.0,0.8,10.0,0.24,0.0,0.56,14.29,0.08,1.68,66.67,4.24,56.6,1.04,1.52,0.64,19.5,0.32,0.4,33.57,78.33,9.75,59.02,7.59,95.79,11.59,86.21,30.13,83.29,2.64,42.42,18.79,22.86,0.07,0.8,0.0,0.0,0.96,25.0,0.24,4.0,56.0,1.84,43.48,1.04,30.77,1.04,0.08,4.96,64.52,0,,0,,0,0.0,0.0,0.0,,,1.2,,,1.2,0.16,0.0,1.44,0,0.0
D. Samassékou,76,Hoffenheim,Hoffenheim,"DMF, RDMF, LCMF",26,16000000,2023-06-30,31,2700,0,0.76,2,0.68,20.6,50.97,Mali,Mali,right,175,70,no,12.23,7.43,60.09,3.87,43.1,0.9,1.09,0.33,6.87,8.3,1.27,3,0.1,0,0.0,1.13,0.0,0,0.0,0.03,0,0.0,15,0.5,6.67,0.0,0.07,0.33,40.0,0.1,66.67,0.23,28.57,0.1,1.6,58.33,5.0,48.0,0.27,0.37,0.1,27.0,0.13,1.5,44.37,85.27,11.37,69.21,9.1,96.7,17.87,90.11,40.93,87.21,3.17,64.21,17.98,32.97,0.02,0.27,0.0,0.07,0.27,12.5,0.03,5.73,66.86,0.77,43.48,0.57,29.41,0.27,0.13,4.83,71.03,0,,0,,0,0.0,0.0,0.0,,,1.4,,,0.0,0.0,0.0,0.0,0,0.0
F. Müller,76,Stuttgart,Freiburg,GK,24,5500000,2025-06-30,31,2949,0,0.0,0,0.0,0.37,75.0,Germany,Germany,left,190,88,no,1.43,0.09,100.0,0.12,75.0,0.0,0.0,0.0,1.34,1.55,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.0,21.39,0.4,0.03,28.5,89.72,15.75,83.72,0.03,100.0,11.72,97.4,18.34,98.67,10.13,73.8,32.16,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,62.34,0.15,20.0,0.15,40.0,0.06,0.0,7.6,80.72,46,1.4,157,4.79,6,70.7,49.16,1.5,3.16,0.096,0.0,1.04,0.12,,,,0.0,0,0.0
R. Sallai,76,Freiburg,Freiburg,"RW, RWF, CF",25,12000000,2025-06-30,28,1722,8,5.84,2,1.05,25.77,44.22,Hungary,Hungary,right,183,75,no,4.97,5.33,50.98,5.17,37.37,0.37,0.45,0.1,1.88,2.3,2.46,5,0.26,0,0.0,4.6,0.42,7,0.37,0.31,1,0.05,42,2.2,45.24,19.048,0.1,2.56,34.69,0.26,40.0,2.3,34.09,0.57,4.49,56.98,10.19,51.28,2.25,2.4,1.52,16.1,1.88,2.93,23.15,75.85,6.85,74.05,4.7,90.0,6.32,70.25,19.23,81.52,1.52,72.41,16.76,21.77,0.05,0.57,0.16,0.05,0.68,23.08,0.47,2.82,77.78,2.82,44.44,0.99,36.84,0.52,0.84,3.97,81.58,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.26,0.16,0.0,0.0,1,100.0
O. Mangala,76,Nottingham Forest,Stuttgart,"LCMF, RCMF",24,15000000,2024-06-30,24,2233,1,1.5,2,2.34,22.01,45.24,Belgium,"Belgium, Congo DR",right,178,82,no,7.86,5.6,54.68,0.89,45.45,0.32,0.4,0.48,4.47,5.51,1.33,4,0.16,0,0.0,3.43,0.04,1,0.04,0.06,0,0.0,22,0.89,36.36,4.545,0.08,0.56,42.86,0.32,37.5,0.24,50.0,0.04,4.8,51.26,12.53,41.8,1.05,1.45,0.81,25.84,0.36,1.13,40.34,86.11,11.29,75.0,7.05,96.57,15.07,89.3,38.13,88.48,1.65,46.34,16.6,27.73,0.09,0.48,0.04,0.04,0.89,45.45,0.24,4.55,72.57,1.25,41.94,0.73,38.89,0.32,0.2,4.76,72.03,0,,0,,0,0.0,0.0,0.0,,,0.28,,,0.0,0.0,0.0,0.0,0,0.0
T. Adams,76,Leeds United,RB Leipzig,"RWB, RCMF, RDMF",23,17000000,2027-06-30,27,1956,1,1.2,1,1.06,17.16,52.01,United States,United States,right,175,72,no,9.8,6.9,59.33,2.12,52.17,0.32,0.46,0.28,5.38,7.71,1.33,3,0.14,0,0.0,1.29,0.05,1,0.05,0.06,0,0.0,6,0.28,66.67,16.667,0.05,0.97,23.81,0.05,0.0,0.87,21.05,0.09,1.38,56.67,4.33,44.68,0.69,1.2,0.87,42.47,0.64,1.33,57.52,87.68,16.47,73.46,11.69,97.64,18.13,93.4,53.47,91.05,3.08,49.25,17.29,32.42,0.05,0.51,0.05,0.05,0.32,28.57,0.32,6.95,74.83,1.79,58.97,0.83,27.78,0.83,0.23,8.24,72.07,0,,0,,0,0.0,0.0,0.0,,,1.01,,,0.0,0.0,0.0,0.0,0,0.0
F. Uduokhai,76,Augsburg,Augsburg,LCB,24,10000000,2024-06-30,29,2773,1,1.26,0,1.06,16.84,64.16,Germany,"Germany, Nigeria",left,193,89,no,11.85,5.61,73.41,5.52,65.29,0.26,0.27,0.81,7.46,7.87,0.75,5,0.16,0,0.0,1.04,0.03,1,0.03,0.04,1,0.03,11,0.36,27.27,9.091,0.0,0.19,83.33,0.19,83.33,0.0,0.0,0.1,1.04,75.0,2.56,54.43,0.68,0.91,0.36,29.11,0.23,0.81,44.4,86.77,17.4,75.75,3.83,94.92,18.24,95.02,38.43,91.39,5.78,56.18,20.72,36.94,0.03,0.16,0.03,0.03,0.06,0.0,0.06,4.28,68.94,0.42,46.15,0.39,25.0,0.16,0.16,8.37,64.34,0,,0,,0,0.0,0.0,0.0,,,2.53,,,0.0,0.0,0.0,0.0,0,0.0
T. Awoniyi,76,Nottingham Forest,Union Berlin,CF,24,20000000,2027-06-30,21,1419,5,7.46,1,1.53,33.55,29.87,Nigeria,Nigeria,right,183,85,no,3.87,4.0,57.14,7.55,24.37,0.13,0.13,0.06,1.46,1.53,1.21,0,0.0,0,0.0,2.54,0.32,5,0.32,0.47,2,0.13,28,1.78,42.86,17.857,0.06,0.38,66.67,0.13,50.0,0.25,75.0,0.06,2.47,53.85,13.95,27.27,4.06,1.08,0.89,11.42,3.04,1.21,17.19,71.59,3.49,52.73,3.68,79.31,5.39,67.06,16.68,71.86,0.19,66.67,14.6,5.06,0.1,1.08,0.0,0.06,0.57,33.33,0.32,0.95,53.33,0.32,20.0,0.51,37.5,0.82,0.19,1.4,45.45,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
J. St. Juste,76,Sporting CP,Mainz 05,"RCB, RB",25,16000000,2026-06-30,32,3068,0,2.44,1,0.13,18.19,60.65,Netherlands,"Netherlands, St. Kitts and Nevis",right,186,74,no,12.06,7.95,71.96,4.19,54.55,0.38,0.41,0.73,5.96,6.38,1.2,4,0.12,0,0.0,1.41,0.0,0,0.0,0.07,0,0.0,22,0.65,18.18,0.0,0.03,0.62,42.86,0.0,0.0,0.62,42.86,0.06,1.55,66.04,3.31,55.75,0.91,1.32,1.2,20.92,0.44,0.7,36.14,84.01,15.61,73.5,3.73,97.64,13.38,93.86,30.45,89.31,5.13,56.57,21.85,40.12,0.0,0.12,0.0,0.0,0.21,0.0,0.03,4.75,66.05,0.88,60.0,0.56,21.05,0.35,0.26,7.1,71.07,0,,0,,0,0.0,0.0,0.0,,,2.52,,,0.12,0.12,25.0,0.0,0,0.0
M. Philipp,76,Wolfsburg,Wolfsburg,AMF,28,5500000,2025-06-30,24,1189,6,3.89,1,1.14,16.05,40.57,Germany,Germany,right,183,77,no,5.07,4.92,46.15,2.2,34.48,0.53,0.73,0.08,2.27,3.15,1.21,2,0.15,0,0.0,2.8,0.45,6,0.45,0.29,0,0.0,30,2.27,56.67,20.0,0.08,0.68,33.33,0.15,50.0,0.53,28.57,0.0,1.82,58.33,4.84,34.38,3.33,0.61,0.23,19.83,1.59,0.83,26.42,76.79,4.69,50.0,7.95,89.52,7.57,78.0,24.75,78.59,1.06,57.14,13.9,17.4,0.09,0.98,0.08,0.0,0.83,27.27,0.15,1.36,61.11,1.21,56.25,0.61,37.5,0.53,0.23,1.97,46.15,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.15,0.0,0.0,0.68,0,0.0
D. Kohr,76,Mainz 05,Mainz 05,"DMF, LCMF, RCMF",28,5000000,2026-06-30,24,1645,1,1.48,0,0.38,19.31,58.07,Germany,Germany,right,183,77,no,12.69,9.08,62.05,3.17,62.07,0.66,0.78,0.22,6.4,7.61,1.91,4,0.22,0,0.0,1.04,0.05,1,0.05,0.08,1,0.05,20,1.09,20.0,5.0,0.0,0.71,7.69,0.22,25.0,0.49,0.0,0.11,1.15,57.14,3.06,53.57,1.37,0.93,0.55,24.46,0.66,1.31,37.31,78.45,14.55,69.17,5.58,96.08,10.45,82.72,33.1,82.81,3.5,51.56,16.04,25.27,0.02,0.33,0.0,0.0,0.49,22.22,0.05,7.0,73.44,1.48,29.63,0.66,16.67,0.71,0.05,6.95,74.8,0,,0,,0,0.0,0.0,0.0,,,0.55,,,0.05,0.05,0.0,0.0,0,0.0
R. Steffen,76,Lugano,Wolfsburg,"LAMF, RAMF, LW",30,2000000,2025-06-30,21,1625,5,5.28,4,2.12,18.55,43.88,Switzerland,Switzerland,left,170,65,no,7.64,6.54,56.78,2.66,37.5,0.11,0.14,0.11,3.82,4.99,1.77,3,0.17,0,0.0,3.1,0.28,5,0.28,0.29,1,0.06,29,1.61,51.72,17.241,0.22,2.44,18.18,1.83,12.12,0.61,36.36,0.17,2.05,64.86,6.31,39.47,2.49,1.55,1.05,23.43,1.38,0.94,33.34,76.25,7.37,64.66,8.14,89.8,11.35,76.1,28.63,82.59,2.44,54.55,18.27,33.34,0.12,1.0,0.17,0.0,0.89,56.25,0.66,3.38,73.77,2.88,44.23,1.11,45.0,1.38,0.39,5.21,68.09,0,,0,,0,0.0,0.0,0.0,,,0.28,,,0.39,0.0,0.0,0.06,0,0.0
M. Dabbur,76,Hoffenheim,Hoffenheim,CF,30,4000000,2024-06-30,22,1070,4,5.25,0,0.42,25.57,32.89,Israel,Israel,right,183,78,no,4.54,4.29,54.9,3.11,29.73,0.42,0.54,0.08,1.77,2.28,1.68,2,0.17,0,0.0,3.87,0.34,4,0.34,0.44,0,0.0,27,2.27,55.56,14.815,0.0,0.84,60.0,0.59,71.43,0.25,33.33,0.17,4.71,39.29,13.37,30.82,3.11,1.01,0.59,16.32,2.19,1.85,25.91,77.27,7.07,66.67,5.05,85.0,7.65,81.32,23.72,78.01,1.43,76.47,13.71,11.0,0.04,0.59,0.25,0.0,1.26,20.0,0.34,2.94,71.43,2.02,66.67,1.51,27.78,1.26,0.42,4.37,80.77,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.08,0.08,0.0,0.08,1,0.0
